time,station,bewd_i,bewd_i_flag,bewd_ii,bewd_ii_flag,bewd_iii,bewd_iii_flag,bewm_i,bewm_i_flag,bewm_ii,bewm_ii_flag,bewm_iii,bewm_iii_flag,bewm_mittel,bewm_mittel_flag,bft6,bft6_flag,bft8,bft8_flag,cglo_j,cglo_j_flag,dampf_i,dampf_i_flag,dampf_ii,dampf_ii_flag,dampf_iii,dampf_iii_flag,dampf_mittel,dampf_mittel_flag,dd32_i,dd32_i_flag,dd32_ii,dd32_ii_flag,dd32_iii,dd32_iii_flag,erdb_i,erdb_i_flag,erdb_ii,erdb_ii_flag,erdb_iii,erdb_iii_flag,ffx,ffx_flag,gew,gew_flag,glatt,glatt_flag,nebel,nebel_flag,p_i,p_i_flag,p_ii,p_ii_flag,p_iii,p_iii_flag,p_mittel,p_mittel_flag,raureif,raureif_flag,reif,reif_flag,rfb_i,rfb_i_flag,rfb_ii,rfb_ii_flag,rfb_iii,rfb_iii_flag,rfb_mittel,rfb_mittel_flag,rf_i,rf_i_flag,rf_ii,rf_ii_flag,rf_iii,rf_iii_flag,rf_mittel,rf_mittel_flag,rr,rra_manu,rra_manu_flag,rra_manu_i,rra_manu_i_flag,rra_manu_iii,rra_manu_iii_flag,rr_flag,rr_i,rr_i_flag,rr_iii,rr_iii_flag,sh,sha_manu,sha_manu_flag,sh_flag,sh_manu,sh_manu_flag,shneu_manu,shneu_manu_flag,sicht_i,sicht_i_flag,sicht_ii,sicht_ii_flag,sicht_iii,sicht_iii_flag,so_h,so_h_flag,tau,tau_flag,tl_i,tl_i_flag,tl_ii,tl_ii_flag,tl_iii,tl_iii_flag,tlmax,tlmax_flag,tlmin,tlmin_flag,tl_mittel,tl_mittel_flag,tsmin,tsmin_flag,vvbft_i,vvbft_i_flag,vvbft_ii,vvbft_ii_flag,vvbft_iii,vvbft_iii_flag,vv_mittel,vv_mittel_flag,zeitx,zeitx_flag,substation
2013-05-19T00:00+00:00,30,0.0,20,2.0,20.0,2.0,20.0,5.0,20,5.0,20.0,4.0,20.0,47.0,20,0.0,,0.0,,2339.0,20,10.1,20,12.2,20.0,10.9,20.0,11.1,20.0,4.0,20,12.0,20,24.0,20,1.0,20,1.0,20.0,1.0,20.0,12.1,20,1.0,,0.0,,0.0,,967.1,20,963.6,20.0,964.1,20.0,964.9,20.0,0.0,,0.0,,,,,,,,,,65,20,39.0,20.0,54.0,20.0,53.0,20.0,1.5,1.0,20.0,0.0,20,1.0,20.0,20.0,-1.0,20,1.5,20.0,,0.0,20,,-1.0,20,-1.0,20,60000.0,20,25000.0,20.0,60000.0,20.0,10.2,20,1.0,,13.5,20,24.8,20.0,17.7,20.0,24.9,20.0,9.4,20.0,17.2,20.0,7.2,20,1.0,20,3.0,20,1.0,20,2.1,20,1424.0,20,16412
2013-05-20T00:00+00:00,30,1.0,20,2.0,20.0,1.0,20.0,3.0,20,9.0,20.0,8.0,20.0,67.0,20,0.0,,0.0,,2010.0,20,10.4,20,13.3,20.0,11.8,20.0,11.8,20.0,28.0,20,28.0,20,4.0,20,1.0,20,1.0,20.0,1.0,20.0,13.6,20,1.0,,0.0,,0.0,,969.0,20,969.2,20.0,969.0,20.0,969.1,20.0,0.0,,0.0,,,,,,,,,,69,20,81.0,20.0,69.0,20.0,73.0,20.0,1.2,1.0,20.0,0.0,20,1.0,20.0,20.0,-1.0,20,1.2,20.0,,0.0,20,,-1.0,20,-1.0,20,80000.0,20,20000.0,20.0,40000.0,20.0,8.4,20,1.0,,13.1,20,14.4,20.0,15.1,20.0,19.8,20.0,9.9,20.0,14.9,20.0,7.2,20,1.0,20,2.0,20,2.0,20,2.1,20,1328.0,20,16412
2013-05-21T00:00+00:00,30,2.0,20,2.0,20.0,1.0,20.0,6.0,20,5.0,20.0,3.0,20.0,47.0,20,0.0,,0.0,,2704.0,20,9.7,20,7.8,20.0,8.5,20.0,8.7,20.0,28.0,20,16.0,20,16.0,20,1.0,20,0.0,20.0,0.0,20.0,10.0,20,0.0,,0.0,,0.0,,969.7,20,966.9,20.0,964.3,20.0,967.0,20.0,0.0,,0.0,,,,,,,,,,74,20,33.0,20.0,39.0,20.0,49.0,20.0,-1.0,0.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,,-1.0,20,-1.0,20,60000.0,20,80000.0,20.0,50000.0,20.0,11.2,20,1.0,,11.0,20,20.2,20.0,18.8,20.0,21.6,20.0,8.6,20.0,15.1,20.0,6.7,20,2.0,20,2.0,20,2.0,20,2.6,20,1437.0,20,16412
2013-05-22T00:00+00:00,30,2.0,20,1.0,20.0,2.0,20.0,6.0,20,1.0,20.0,8.0,20.0,50.0,20,0.0,,0.0,,2349.0,20,9.4,20,10.2,20.0,11.7,20.0,10.4,20.0,28.0,20,16.0,20,32.0,20,1.0,20,1.0,20.0,1.0,20.0,9.9,20,0.0,,0.0,,0.0,,964.2,20,962.6,20.0,962.3,20.0,963.0,20.0,0.0,,0.0,,,,,,,,,,71,20,49.0,20.0,71.0,20.0,64.0,20.0,1.3,1.0,20.0,0.0,20,1.0,20.0,20.0,-1.0,20,1.3,20.0,,0.0,20,,-1.0,20,-1.0,20,50000.0,20,50000.0,20.0,10000.0,20.0,9.1,20,1.0,,11.1,20,18.1,20.0,14.5,20.0,19.2,20.0,8.4,20.0,13.8,20.0,6.1,20,1.0,20,1.0,20,2.0,20,1.5,20,1200.0,20,16412
2013-05-23T00:00+00:00,30,2.0,20,1.0,20.0,2.0,20.0,7.0,20,10.0,20.0,10.0,20.0,90.0,20,0.0,,0.0,,1822.0,20,6.4,20,7.1,20.0,9.4,20.0,7.6,20.0,32.0,20,28.0,20,16.0,20,1.0,20,0.0,20.0,1.0,20.0,8.7,20,0.0,,0.0,,0.0,,962.4,20,959.7,20.0,960.8,20.0,961.0,20.0,0.0,,0.0,,,,,,,,,,44,20,37.0,20.0,63.0,20.0,48.0,20.0,0.1,1.0,20.0,1.0,20,1.0,20.0,20.0,0.0,20,0.1,20.0,,0.0,20,,-1.0,20,-1.0,20,50000.0,20,50000.0,20.0,15000.0,20.0,5.7,20,1.0,,12.5,20,16.8,20.0,12.9,20.0,17.6,20.0,10.7,20.0,14.2,20.0,7.5,20,2.0,20,2.0,20,1.0,20,2.1,20,730.0,20,16412
2013-05-24T00:00+00:00,30,2.0,20,2.0,20.0,2.0,20.0,10.0,20,10.0,20.0,10.0,20.0,100.0,20,0.0,,0.0,,747.0,20,8.6,20,8.2,20.0,9.7,20.0,8.8,20.0,28.0,20,12.0,20,28.0,20,1.0,20,1.0,20.0,2.0,20.0,7.5,20,0.0,,0.0,,0.0,,962.4,20,963.0,20.0,964.0,20.0,963.1,20.0,0.0,,0.0,,,,,,,,,,72,20,58.0,20.0,89.0,20.0,73.0,20.0,6.1,1.0,20.0,0.0,20,1.0,20.0,20.0,-1.0,20,1.4,20.0,,0.0,20,,-1.0,20,-1.0,20,20000.0,20,15000.0,20.0,7000.0,20.0,0.7,20,0.0,,9.6,20,12.1,20.0,8.2,20.0,13.0,20.0,8.2,20.0,10.6,20.0,7.3,20,1.0,20,2.0,20,2.0,20,2.1,20,1836.0,20,16412
2013-05-25T00:00+00:00,30,2.0,20,2.0,20.0,2.0,20.0,10.0,20,10.0,20.0,10.0,20.0,100.0,20,0.0,,0.0,,1350.0,20,8.6,20,8.7,20.0,10.0,20.0,9.1,20.0,0.0,20,4.0,20,8.0,20,2.0,20,1.0,20.0,2.0,20.0,8.1,20,0.0,,0.0,,0.0,,964.8,20,964.5,20.0,964.6,20.0,964.6,20.0,0.0,,0.0,,,,,,,,,,87,20,61.0,20.0,93.0,20.0,80.0,20.0,26.2,1.0,20.0,1.0,20,1.0,20.0,20.0,4.7,20,22.5,20.0,,0.0,20,,-1.0,20,-1.0,20,8000.0,20,10000.0,20.0,8000.0,20.0,2.2,20,0.0,,6.8,20,12.3,20.0,8.0,20.0,13.8,20.0,6.6,20.0,10.2,20.0,6.1,20,0.0,20,2.0,20,1.0,20,1.0,20,239.0,20,16412
2013-05-26T00:00+00:00,30,2.0,20,2.0,20.0,2.0,20.0,9.0,20,6.0,20.0,9.0,20.0,80.0,20,0.0,,0.0,,2187.0,20,8.2,20,6.4,20.0,9.0,20.0,7.9,20.0,28.0,20,28.0,20,20.0,20,1.0,20,1.0,20.0,1.0,20.0,8.9,20,0.0,,0.0,,0.0,,964.4,20,964.4,20.0,964.4,20.0,964.4,20.0,0.0,,0.0,,,,,,,,,,64,20,34.0,20.0,58.0,20.0,52.0,20.0,-1.0,0.0,20.0,1.0,20,0.0,20.0,20.0,3.7,20,-1.0,20.0,,0.0,20,,-1.0,20,-1.0,20,10000.0,20,30000.0,20.0,30000.0,20.0,6.6,20,0.0,,10.6,20,16.5,20.0,13.6,20.0,17.2,20.0,7.1,20.0,12.2,20.0,6.2,20,2.0,20,2.0,20,2.0,20,2.6,20,1309.0,20,16412
2013-05-27T00:00+00:00,30,1.0,20,2.0,20.0,2.0,20.0,9.0,20,10.0,20.0,9.0,20.0,93.0,20,0.0,,0.0,,1392.0,20,9.0,20,9.7,20.0,11.2,20.0,10.0,20.0,32.0,20,8.0,20,12.0,20,1.0,20,1.0,20.0,1.0,20.0,5.3,20,0.0,,0.0,,0.0,,964.6,20,965.2,20.0,965.4,20.0,965.1,20.0,0.0,,0.0,,,,,,,,,,73,20,54.0,20.0,68.0,20.0,65.0,20.0,0.0,1.0,20.0,0.0,20,1.0,20.0,20.0,-1.0,20,0.0,20.0,,0.0,20,,-1.0,20,-1.0,20,40000.0,20,30000.0,20.0,30000.0,20.0,1.1,20,1.0,,10.1,20,15.8,20.0,14.5,20.0,17.3,20.0,8.9,20.0,13.1,20.0,8.0,20,1.0,20,1.0,20,1.0,20,1.0,20,1054.0,20,16412
2013-05-28T00:00+00:00,30,1.0,20,1.0,20.0,2.0,20.0,9.0,20,8.0,20.0,7.0,20.0,80.0,20,0.0,,0.0,,2600.0,20,11.5,20,10.9,20.0,12.0,20.0,11.5,20.0,0.0,20,12.0,20,4.0,20,1.0,20,1.0,20.0,1.0,20.0,10.6,20,0.0,,0.0,,0.0,,964.2,20,960.0,20.0,959.7,20.0,961.3,20.0,0.0,,0.0,,,,,,,,,,82,20,42.0,20.0,66.0,20.0,63.0,20.0,-1.0,0.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,,-1.0,20,-1.0,20,8000.0,20,60000.0,20.0,50000.0,20.0,9.3,20,1.0,,12.0,20,21.7,20.0,16.0,20.0,22.4,20.0,10.5,20.0,16.5,20.0,8.9,20,0.0,20,2.0,20,2.0,20,1.5,20,1442.0,20,16412
2013-05-29T00:00+00:00,30,1.0,20,1.0,20.0,2.0,20.0,7.0,20,9.0,20.0,9.0,20.0,83.0,20,0.0,,0.0,,2291.0,20,11.8,20,10.2,20.0,10.1,20.0,10.7,20.0,4.0,20,20.0,20,16.0,20,1.0,20,1.0,20.0,1.0,20.0,11.2,20,0.0,,0.0,,0.0,,957.9,20,957.0,20.0,957.7,20.0,957.5,20.0,0.0,,0.0,,,,,,,,,,79,20,40.0,20.0,46.0,20.0,55.0,20.0,0.0,1.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,,-1.0,20,-1.0,20,60000.0,20,60000.0,20.0,35000.0,20.0,9.0,20,1.0,,12.9,20,21.4,20.0,19.0,20.0,21.9,20.0,8.9,20.0,15.4,20.0,6.7,20,1.0,20,2.0,20,2.0,20,2.1,20,1449.0,20,16412
2013-05-30T00:00+00:00,30,2.0,20,2.0,20.0,2.0,20.0,10.0,20,10.0,20.0,10.0,20.0,100.0,20,0.0,,0.0,,378.0,20,9.9,20,10.6,20.0,9.9,20.0,10.1,20.0,28.0,20,28.0,20,24.0,20,1.0,20,2.0,20.0,2.0,20.0,7.8,20,0.0,,0.0,,0.0,,957.9,20,957.8,20.0,957.7,20.0,957.8,20.0,0.0,,0.0,,,,,,,,,,68,20,86.0,20.0,90.0,20.0,81.0,20.0,17.0,1.0,20.0,1.0,20,1.0,20.0,20.0,0.0,20,15.2,20.0,,0.0,20,,-1.0,20,-1.0,20,10000.0,20,7000.0,20.0,4000.0,20.0,0.0,20,0.0,,12.5,20,10.0,20.0,8.4,20.0,19.0,20.0,8.4,20.0,13.7,20.0,10.4,20,2.0,20,2.0,20,1.0,20,2.1,20,1310.0,20,16412
2013-05-31T00:00+00:00,30,2.0,20,2.0,20.0,2.0,20.0,10.0,20,10.0,20.0,10.0,20.0,100.0,20,0.0,,0.0,,757.0,20,10.0,20,11.3,20.0,11.4,20.0,10.9,20.0,28.0,20,12.0,20,8.0,20,2.0,20,2.0,20.0,2.0,20.0,4.4,20,0.0,,0.0,,0.0,,955.8,20,957.3,20.0,957.9,20.0,957.0,20.0,0.0,,0.0,,,,,,,,,,90,20,86.0,20.0,92.0,20.0,89.0,20.0,6.0,1.0,20.0,1.0,20,1.0,20.0,20.0,1.8,20,4.8,20.0,,0.0,20,,-1.0,20,-1.0,20,10000.0,20,6000.0,20.0,5000.0,20.0,0.0,20,0.0,,8.5,20,11.0,20.0,10.1,20.0,11.2,20.0,7.8,20.0,9.5,20.0,7.7,20,1.0,20,1.0,20,1.0,20,1.0,20,1028.0,20,16412
2013-06-01T00:00+00:00,30,1.0,20,2.0,20.0,2.0,20.0,8.0,20,8.0,20.0,9.0,20.0,83.0,20,0.0,,0.0,,1814.0,20,9.9,20,11.9,20.0,11.4,20.0,11.1,20.0,28.0,20,24.0,20,12.0,20,2.0,20,1.0,20.0,1.0,20.0,11.4,20,0.0,,0.0,,0.0,,962.0,20,962.6,20.0,962.3,20.0,962.3,20.0,0.0,,0.0,,,,,,,,,,81,20,63.0,20.0,65.0,20.0,70.0,20.0,3.2,1.0,20.0,1.0,20,0.0,20.0,20.0,1.2,20,-1.0,20.0,,0.0,20,,-1.0,20,-1.0,20,35000.0,20,50000.0,20.0,50000.0,20.0,5.7,20,0.0,,10.0,20,16.6,20.0,15.5,20.0,17.8,20.0,7.9,20.0,12.9,20.0,7.6,20,2.0,20,2.0,20,2.0,20,2.6,20,1133.0,20,16412
2013-06-02T00:00+00:00,30,2.0,20,2.0,20.0,2.0,20.0,10.0,20,10.0,20.0,10.0,20.0,100.0,20,0.0,,0.0,,1356.0,20,12.0,20,9.7,20.0,8.6,20.0,10.1,20.0,28.0,20,28.0,20,28.0,20,2.0,20,1.0,20.0,1.0,20.0,14.0,20,0.0,,0.0,,0.0,,962.2,20,965.6,20.0,968.9,20.0,965.6,20.0,0.0,,0.0,,,,,,,,,,91,20,48.0,20.0,55.0,20.0,65.0,20.0,0.0,1.0,20.0,1.0,20,1.0,20.0,20.0,3.2,20,0.0,20.0,,0.0,20,,-1.0,20,-1.0,20,8000.0,20,80000.0,20.0,10000.0,20.0,1.8,20,0.0,,11.1,20,17.6,20.0,13.7,20.0,17.9,20.0,10.3,20.0,14.1,20.0,9.8,20,1.0,20,3.0,20,3.0,20,3.2,20,2352.0,20,16412
2013-06-03T00:00+00:00,30,2.0,20,1.0,20.0,2.0,20.0,8.0,20,9.0,20.0,10.0,20.0,90.0,20,0.0,,0.0,,2061.0,20,8.1,20,9.4,20.0,8.4,20.0,8.6,20.0,28.0,20,28.0,20,28.0,20,1.0,20,0.0,20.0,0.0,20.0,14.9,20,0.0,,0.0,,0.0,,971.3,20,971.1,20.0,972.2,20.0,971.5,20.0,0.0,,0.0,,,,,,,,,,54,20,44.0,20.0,50.0,20.0,49.0,20.0,1.5,1.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,,-1.0,20,-1.0,20,60000.0,20,80000.0,20.0,30000.0,20.0,6.3,20,0.0,,13.0,20,18.6,20.0,14.7,20.0,19.2,20.0,11.5,20.0,15.4,20.0,10.0,20,4.0,20,3.0,20,3.0,20,5.2,20,228.0,20,16412
2013-06-04T00:00+00:00,30,2.0,20,1.0,20.0,2.0,20.0,9.0,20,9.0,20.0,9.0,20.0,90.0,20,0.0,,0.0,,995.0,20,10.2,20,10.3,20.0,9.7,20.0,10.1,20.0,28.0,20,28.0,20,28.0,20,1.0,20,1.0,20.0,1.0,20.0,12.5,20,0.0,,0.0,,0.0,,971.2,20,970.5,20.0,971.1,20.0,970.9,20.0,0.0,,0.0,,,,,,,,,,79,20,55.0,20.0,55.0,20.0,63.0,20.0,0.6,1.0,20.0,1.0,20,1.0,20.0,20.0,1.5,20,0.4,20.0,,0.0,20,,-1.0,20,-1.0,20,20000.0,20,50000.0,20.0,30000.0,20.0,1.0,20,0.0,,10.7,20,16.4,20.0,15.6,20.0,18.6,20.0,10.4,20.0,14.5,20.0,9.0,20,2.0,20,3.0,20,2.0,20,3.2,20,119.0,20,16412
2013-06-05T00:00+00:00,30,2.0,20,2.0,20.0,2.0,20.0,9.0,20,8.0,20.0,8.0,20.0,83.0,20,0.0,,0.0,,1557.0,20,13.1,20,15.7,20.0,15.7,20.0,14.8,20.0,4.0,20,8.0,20,8.0,20,1.0,20,1.0,20.0,1.0,20.0,8.0,20,0.0,,0.0,,0.0,,972.5,20,972.4,20.0,973.2,20.0,972.7,20.0,0.0,,0.0,,,,,,,,,,86,20,72.0,20.0,81.0,20.0,80.0,20.0,2.2,1.0,20.0,1.0,20,1.0,20.0,20.0,0.2,20,2.2,20.0,,0.0,20,,-1.0,20,-1.0,20,60000.0,20,20000.0,20.0,15000.0,20.0,3.2,20,1.0,,13.2,20,18.9,20.0,17.0,20.0,21.3,20.0,12.9,20.0,17.1,20.0,11.0,20,1.0,20,3.0,20,1.0,20,2.1,20,1320.0,20,16412
2013-06-06T00:00+00:00,30,2.0,20,2.0,20.0,2.0,20.0,9.0,20,9.0,20.0,9.0,20.0,90.0,20,0.0,,0.0,,1666.0,20,14.1,20,14.6,20.0,16.4,20.0,15.0,20.0,8.0,20,8.0,20,32.0,20,1.0,20,1.0,20.0,1.0,20.0,9.4,20,1.0,,0.0,,0.0,,975.1,20,974.6,20.0,975.1,20.0,974.9,20.0,0.0,,0.0,,,,,,,,,,86,20,62.0,20.0,90.0,20.0,79.0,20.0,7.2,1.0,20.0,0.0,20,1.0,20.0,20.0,-1.0,20,5.7,20.0,,0.0,20,,-1.0,20,-1.0,20,8000.0,20,10000.0,20.0,15000.0,20.0,4.0,20,1.0,,14.4,20,20.1,20.0,16.0,20.0,21.6,20.0,11.6,20.0,16.6,20.0,9.6,20,1.0,20,2.0,20,1.0,20,1.5,20,1624.0,20,16412
2013-06-07T00:00+00:00,30,1.0,20,2.0,20.0,2.0,20.0,6.0,20,7.0,20.0,7.0,20.0,67.0,20,0.0,,0.0,,2571.0,20,14.3,20,15.3,20.0,15.9,20.0,15.2,20.0,28.0,20,32.0,20,8.0,20,2.0,20,1.0,20.0,1.0,20.0,10.0,20,1.0,,0.0,,0.0,,974.9,20,973.5,20.0,973.2,20.0,973.9,20.0,0.0,,0.0,,,,,,,,,,87,20,58.0,20.0,66.0,20.0,70.0,20.0,0.1,1.0,20.0,1.0,20,1.0,20.0,20.0,1.5,20,0.1,20.0,,0.0,20,,-1.0,20,-1.0,20,30000.0,20,30000.0,20.0,60000.0,20.0,11.2,20,0.0,,14.4,20,22.0,20.0,20.5,20.0,24.0,20.0,11.4,20.0,17.7,20.0,10.0,20,1.0,20,1.0,20,1.0,20,1.0,20,1423.0,20,16412
2013-06-08T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,1.0,20,6.0,20.0,7.0,20.0,47.0,20,0.0,,0.0,,2567.0,20,14.4,20,13.8,20.0,16.3,20.0,14.8,20.0,32.0,20,12.0,20,8.0,20,1.0,20,0.0,20.0,2.0,20.0,7.9,20,0.0,,0.0,,0.0,,973.1,20,970.5,20.0,969.5,20.0,971.0,20.0,0.0,,0.0,,,,,,,,,,78,20,45.0,20.0,66.0,20.0,63.0,20.0,3.7,1.0,20.0,1.0,20,1.0,20.0,20.0,0.0,20,3.7,20.0,,0.0,20,,-1.0,20,-1.0,20,50000.0,20,35000.0,20.0,50000.0,20.0,11.4,20,1.0,,16.2,20,24.4,20.0,20.9,20.0,25.6,20.0,12.5,20.0,19.1,20.0,10.2,20,1.0,20,2.0,20,2.0,20,2.1,20,1433.0,20,16412
2013-06-09T00:00+00:00,30,0.0,20,1.0,20.0,2.0,20.0,3.0,20,4.0,20.0,8.0,20.0,50.0,20,0.0,,0.0,,2849.0,20,14.9,20,14.2,20.0,13.5,20.0,14.2,20.0,28.0,20,16.0,20,16.0,20,2.0,20,1.0,20.0,1.0,20.0,12.0,20,0.0,,0.0,,0.0,,967.4,20,964.2,20.0,963.3,20.0,965.0,20.0,0.0,,0.0,,,,,,,,,,80,20,39.0,20.0,46.0,20.0,55.0,20.0,-1.0,0.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,,-1.0,20,-1.0,20,50000.0,20,50000.0,20.0,35000.0,20.0,13.1,20,1.0,,16.4,20,27.3,20.0,23.7,20.0,28.3,20.0,12.8,20.0,20.6,20.0,10.7,20,1.0,20,2.0,20,3.0,20,2.6,20,1516.0,20,16412
2013-06-10T00:00+00:00,30,2.0,20,2.0,20.0,2.0,20.0,9.0,20,9.0,20.0,10.0,20.0,93.0,20,0.0,,0.0,,2042.0,20,12.8,20,11.2,20.0,14.3,20.0,12.8,20.0,16.0,20,16.0,20,28.0,20,1.0,20,1.0,20.0,2.0,20.0,13.4,20,1.0,,0.0,,0.0,,964.0,20,961.5,20.0,964.7,20.0,963.4,20.0,0.0,,0.0,,,,,,,,,,63,20,38.0,20.0,82.0,20.0,61.0,20.0,18.4,1.0,20.0,0.0,20,1.0,20.0,20.0,-1.0,20,4.2,20.0,,0.0,20,,-1.0,20,-1.0,20,50000.0,20,50000.0,20.0,10000.0,20.0,6.7,20,1.0,,17.7,20,23.8,20.0,15.4,20.0,24.8,20.0,15.2,20.0,20.0,20.0,13.3,20,1.0,20,2.0,20,2.0,20,2.1,20,1716.0,20,16412
2013-06-11T00:00+00:00,30,2.0,20,2.0,20.0,1.0,20.0,10.0,20,9.0,20.0,3.0,20.0,73.0,20,0.0,,0.0,,1528.0,20,14.8,20,11.0,20.0,10.0,20.0,11.9,20.0,28.0,20,32.0,20,28.0,20,2.0,20,1.0,20.0,1.0,20.0,10.4,20,0.0,,0.0,,0.0,,967.1,20,969.9,20.0,970.8,20.0,969.3,20.0,0.0,,0.0,,,,,,,,,,92,20,47.0,20.0,45.0,20.0,61.0,20.0,-1.0,0.0,20.0,1.0,20,0.0,20.0,20.0,14.2,20,-1.0,20.0,,0.0,20,,-1.0,20,-1.0,20,15000.0,20,30000.0,20.0,30000.0,20.0,4.9,20,0.0,,14.1,20,20.0,20.0,19.1,20.0,21.1,20.0,13.4,20.0,17.3,20.0,13.0,20,1.0,20,2.0,20,2.0,20,2.1,20,1459.0,20,16412
2013-06-12T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,1.0,20,1.0,20.0,1.0,20.0,10.0,20,0.0,,0.0,,2820.0,20,11.7,20,9.8,20.0,9.9,20.0,10.5,20.0,28.0,20,32.0,20,32.0,20,1.0,20,1.0,20.0,1.0,20.0,11.4,20,0.0,,0.0,,0.0,,974.3,20,974.3,20.0,975.1,20.0,974.6,20.0,0.0,,0.0,,,,,,,,,,68,20,36.0,20.0,38.0,20.0,47.0,20.0,-1.0,0.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,,-1.0,20,-1.0,20,30000.0,20,40000.0,20.0,50000.0,20.0,13.3,20,1.0,,15.2,20,22.5,20.0,21.8,20.0,24.7,20.0,10.2,20.0,17.5,20.0,7.7,20,1.0,20,2.0,20,2.0,20,2.1,20,955.0,20,16412
2013-06-13T00:00+00:00,30,0.0,20,1.0,20.0,0.0,20.0,1.0,20,1.0,20.0,1.0,20.0,10.0,20,0.0,,0.0,,3112.0,20,11.3,20,10.8,20.0,12.8,20.0,11.6,20.0,28.0,20,12.0,20,16.0,20,1.0,20,1.0,20.0,1.0,20.0,7.9,20,0.0,,0.0,,0.0,,977.5,20,974.9,20.0,973.1,20.0,975.2,20.0,0.0,,0.0,,,,,,,,,,61,20,34.0,20.0,43.0,20.0,46.0,20.0,-1.0,0.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,,-1.0,20,-1.0,20,25000.0,20,40000.0,20.0,50000.0,20.0,15.2,20,1.0,,16.3,20,25.0,20.0,24.0,20.0,26.4,20.0,11.1,20.0,18.8,20.0,8.9,20,2.0,20,2.0,20,2.0,20,2.6,20,1226.0,20,16412
2013-06-14T00:00+00:00,30,0.0,20,2.0,20.0,2.0,20.0,9.0,20,9.0,20.0,7.0,20.0,83.0,20,0.0,,0.0,,1941.0,20,13.7,20,14.4,20.0,18.0,20.0,15.4,20.0,28.0,20,8.0,20,4.0,20,1.0,20,1.0,20.0,1.0,20.0,8.6,20,0.0,,0.0,,0.0,,973.2,20,973.6,20.0,973.2,20.0,973.3,20.0,0.0,,0.0,,,,,,,,,,63,20,45.0,20.0,67.0,20.0,58.0,20.0,-1.0,0.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,,-1.0,20,-1.0,20,20000.0,20,20000.0,20.0,50000.0,20.0,8.3,20,1.0,,18.8,20,25.2,20.0,22.3,20.0,26.6,20.0,13.1,20.0,19.9,20.0,10.4,20,1.0,20,2.0,20,2.0,20,2.1,20,936.0,20,16412
2013-06-15T00:00+00:00,30,2.0,20,2.0,20.0,2.0,20.0,4.0,20,4.0,20.0,6.0,20.0,47.0,20,0.0,,0.0,,2167.0,20,16.2,20,17.0,20.0,18.2,20.0,17.1,20.0,32.0,20,12.0,20,32.0,20,1.0,20,1.0,20.0,0.0,20.0,9.1,20,0.0,,0.0,,0.0,,973.4,20,972.0,20.0,971.9,20.0,972.4,20.0,0.0,,0.0,,,,,,,,,,80,20,49.0,20.0,61.0,20.0,63.0,20.0,1.7,1.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,,-1.0,20,-1.0,20,50000.0,20,30000.0,20.0,30000.0,20.0,7.1,20,1.0,,17.7,20,26.5,20.0,24.0,20.0,27.3,20.0,14.7,20.0,21.0,20.0,12.6,20,1.0,20,2.0,20,1.0,20,1.5,20,2338.0,20,16412
2013-06-16T00:00+00:00,30,2.0,20,2.0,20.0,2.0,20.0,8.0,20,7.0,20.0,6.0,20.0,70.0,20,0.0,,0.0,,2035.0,20,19.4,20,18.6,20.0,22.0,20.0,20.0,20.0,32.0,20,8.0,20,4.0,20,1.0,20,0.0,20.0,0.0,20.0,6.3,20,0.0,,0.0,,0.0,,974.3,20,973.4,20.0,972.6,20.0,973.4,20.0,0.0,,0.0,,,,,,,,,,83,20,54.0,20.0,71.0,20.0,69.0,20.0,-1.0,0.0,20.0,1.0,20,0.0,20.0,20.0,1.7,20,-1.0,20.0,,0.0,20,,-1.0,20,-1.0,20,30000.0,20,20000.0,20.0,10000.0,20.0,5.8,20,1.0,,20.0,20,26.4,20.0,24.6,20.0,27.6,20.0,17.7,20.0,22.7,20.0,15.5,20,1.0,20,2.0,20,1.0,20,1.5,20,11.0,20,16412
